,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
1678,244.0,24.0,2000.0,Adventure|Drama|Thriller,47003,3892.0,215.0,30000000.0,942.0,5.9,11000.0
1679,73.0,34.0,1000.0,Comedy|Drama|Romance,15052,4369.0,116.0,35000000.0,681.0,5.2,484.0
1680,232.0,89.0,2000.0,Comedy|Romance,78974,3479.0,141.0,30000000.0,401.0,6.2,11000.0
1681,63.0,30.0,1000.0,Comedy|Drama|Romance|Sport,12164,4462.0,63.0,30000000.0,962.0,5.5,491.0
1682,239.0,549.0,10000.0,Crime|Drama|Romance|Thriller,146364,11799.0,237.0,35000000.0,796.0,7.4,27000.0
1684,152.0,25.0,954.0,Action|Crime|Drama|Thriller,65979,3148.0,220.0,20000000.0,739.0,6.3,999.0
1685,105.0,845.0,978.0,Action|Crime|Thriller,23345,3072.0,167.0,30000000.0,968.0,6.1,629.0
1686,36.0,114.0,4000.0,Action|Adventure|Crime|Drama|Romance,7073,6152.0,29.0,25000000.0,561.0,5.3,204.0
1688,219.0,380.0,15000.0,Comedy|Drama|Romance,143368,31278.0,215.0,30000000.0,11000.0,6.7,24000.0
1691,74.0,41.0,13000.0,Comedy|Crime|Thriller,45775,18085.0,112.0,40000000.0,2000.0,5.5,462.0
1692,368.0,165.0,900.0,Drama|Horror|Sci-Fi,79517,2222.0,354.0,26000000.0,686.0,5.8,12000.0
1698,358.0,44.0,596.0,Comedy|Horror,85024,1393.0,242.0,30000000.0,343.0,6.4,23000.0
1700,85.0,38.0,811.0,Action|Adventure|Sci-Fi,14747,2497.0,338.0,30000000.0,586.0,4.1,858.0
1701,62.0,277.0,21000.0,Drama|Fantasy|Thriller,11003,22006.0,148.0,30000000.0,767.0,5.5,654.0
1703,376.0,419.0,971.0,Action|Crime|Thriller,114241,1643.0,258.0,45000000.0,236.0,6.4,24000.0
1704,130.0,6.0,22000.0,Drama|Horror|Sci-Fi|Thriller,22449,23352.0,191.0,25000000.0,829.0,4.8,387.0
1717,105.0,277.0,2000.0,Action|Crime|Drama|Romance|Thriller,9004,2759.0,103.0,25000000.0,378.0,6.6,287.0
1720,90.0,45.0,489.0,Action|Drama|Fantasy,8215,949.0,132.0,60000000.0,181.0,5.6,445.0
1726,134.0,395.0,18000.0,Action|Biography|Crime|Drama,52972,19620.0,124.0,30000000.0,1000.0,6.8,21000.0
1730,132.0,61.0,963.0,Biography|Drama|Romance,12410,2806.0,62.0,30000000.0,903.0,5.7,6000.0
1732,56.0,59.0,1000.0,Crime|Drama|Mystery|Thriller,14618,1831.0,108.0,30000000.0,794.0,6.7,447.0
1733,65.0,5.0,11000.0,Adventure|Animation|Comedy|Fantasy,3302,15795.0,14.0,19000000.0,4000.0,7.5,13000.0
1735,291.0,446.0,523.0,Biography|Drama|Music|Romance,188637,1383.0,815.0,28000000.0,405.0,7.9,11000.0
1741,64.0,71.0,2000.0,Comedy|Romance,14315,4169.0,101.0,29000000.0,719.0,5.3,201.0
1744,65.0,759.0,11000.0,Comedy|Drama,8134,17873.0,123.0,28000000.0,1000.0,6.9,209.0
1748,349.0,473.0,559.0,Biography|Crime|Drama|History|Music,119928,2702.0,331.0,28000000.0,427.0,7.9,76000.0
1750,45.0,5.0,971.0,Adventure|Animation|Comedy|Drama|Family|Musical,14005,3438.0,67.0,24000000.0,503.0,5.9,418.0
1754,233.0,323.0,25000.0,Action|Thriller,592582,40585.0,722.0,28000000.0,13000.0,8.2,25000.0
1756,426.0,285.0,33000.0,Biography|Comedy|Drama|History,182983,57308.0,374.0,28000000.0,23000.0,7.8,99000.0
1763,136.0,446.0,1000.0,Mystery|Thriller,177828,3969.0,714.0,30000000.0,872.0,7.3,11000.0
1764,222.0,226.0,22000.0,Comedy|Romance,106755,35694.0,173.0,28000000.0,11000.0,6.6,27000.0
1765,112.0,46.0,844.0,Action|Adventure|Thriller,72085,2118.0,263.0,28000000.0,402.0,6.8,2000.0
1766,122.0,23.0,11.0,Comedy|Romance,85423,37.0,374.0,28000000.0,9.0,6.9,12000.0
1769,184.0,529.0,576.0,Drama|Romance|Thriller,78008,1554.0,160.0,28000000.0,447.0,6.7,23000.0
1770,36.0,197.0,580.0,Comedy|Family|Fantasy,60494,1275.0,132.0,28000000.0,336.0,6.7,16000.0
1772,447.0,905.0,553.0,Action|Comedy,435864,2357.0,801.0,30000000.0,488.0,7.7,36000.0
1775,119.0,44.0,35000.0,Comedy|Family,29738,47677.0,85.0,28000000.0,7000.0,6.2,12000.0
1776,177.0,456.0,422.0,Drama|Romance,193455,1083.0,1058.0,28000000.0,286.0,7.8,17000.0
1779,211.0,368.0,933.0,Action|Drama|Thriller,69355,1286.0,211.0,28000000.0,194.0,6.2,10000.0
1781,100.0,710.0,497.0,Drama|Horror|Thriller,9338,1805.0,167.0,28000000.0,347.0,4.8,209.0
1782,100.0,63.0,63.0,Documentary,10369,66.0,153.0,160000000.0,3.0,8.0,1000.0
1784,74.0,116.0,738.0,Comedy|Drama|Sport,22250,2171.0,123.0,28000000.0,428.0,6.7,913.0
1786,21.0,23.0,1000.0,Comedy|Family|Fantasy,4288,5535.0,21.0,28000000.0,937.0,5.4,517.0
1789,225.0,23.0,2000.0,Action|Horror|Romance,23775,4710.0,134.0,28000000.0,860.0,5.8,73000.0
1792,350.0,65.0,17000.0,Action|Comedy|Crime,202967,19168.0,378.0,28000000.0,927.0,6.6,36000.0
1797,148.0,415.0,673.0,Drama,74476,1775.0,184.0,30000000.0,489.0,7.4,15000.0
1798,76.0,92.0,940.0,Comedy|Drama|Romance,10791,3565.0,39.0,35000000.0,706.0,5.3,464.0
1799,52.0,767.0,358.0,Adventure|Drama|History,12980,1334.0,89.0,16000000.0,223.0,7.4,845.0
1805,370.0,4000.0,19000.0,Adventure|Drama|Family|Fantasy,106221,32921.0,398.0,175000000.0,13000.0,7.8,65000.0
1807,125.0,644.0,1000.0,Action|Comedy|Crime|Music,142448,2566.0,319.0,27000000.0,809.0,7.9,14000.0
1811,152.0,49.0,1000.0,Action|Comedy|Horror,42761,3313.0,366.0,27000000.0,888.0,5.6,2000.0
1812,202.0,118.0,13000.0,Crime|Drama|Mystery|Thriller,262153,26451.0,507.0,27000000.0,11000.0,7.8,10000.0
1814,288.0,776.0,898.0,Drama|History|Thriller,34488,2452.0,136.0,30000000.0,584.0,6.9,15000.0
1815,99.0,249.0,523.0,Adventure|Drama|Family|Fantasy,99557,1560.0,284.0,27000000.0,312.0,7.4,21000.0
1816,222.0,295.0,3000.0,Action|Drama|Fantasy|Mystery|Sci-Fi|Thriller,156929,4696.0,624.0,27000000.0,882.0,7.7,14000.0
1822,101.0,54.0,748.0,Crime|Drama|Mystery|Thriller,16555,1721.0,139.0,27000000.0,489.0,5.9,817.0
1828,127.0,212.0,1000.0,Crime|Horror|Mystery|Thriller,49405,4186.0,226.0,27000000.0,968.0,6.4,2000.0
1829,137.0,272.0,22000.0,Comedy|Drama,23767,71973.0,111.0,25000000.0,18000.0,5.7,845.0
1830,54.0,278.0,844.0,Drama|Thriller,4257,3286.0,52.0,23000000.0,766.0,6.2,188.0
1836,253.0,71.0,14000.0,Crime|Drama|Mystery|Thriller,87950,15428.0,207.0,28000000.0,439.0,6.5,15000.0
1849,157.0,80.0,19000.0,Comedy|Drama|Romance,48973,28493.0,214.0,26000000.0,3000.0,6.5,736.0
1850,69.0,906.0,2000.0,Action|Adventure|Comedy|Sci-Fi|Thriller,11212,3917.0,94.0,26000000.0,587.0,5.2,874.0
1852,217.0,260.0,20000.0,Drama|Thriller,88035,42473.0,201.0,26000000.0,15000.0,7.1,10000.0
1853,55.0,8.0,1000.0,Action|Adventure|Comedy|Family|Romance|Sci-Fi,11092,3742.0,44.0,26000000.0,934.0,4.5,167.0
1855,93.0,49.0,11000.0,Drama|Mystery|Romance|Thriller,44913,11662.0,181.0,42000000.0,216.0,6.0,3000.0
1856,265.0,160.0,771.0,Crime|Mystery|Thriller,72886,2356.0,190.0,26000000.0,570.0,6.4,35000.0
1857,82.0,80.0,826.0,Comedy|Romance,10667,2466.0,95.0,26000000.0,590.0,5.2,260.0
1858,32.0,5.0,1000.0,Action|Fantasy|Romance|Sci-Fi,16194,2960.0,79.0,26000000.0,691.0,4.3,319.0
1859,42.0,30.0,1000.0,Crime|Drama|Thriller,7772,2228.0,55.0,22000000.0,854.0,6.1,145.0
1861,116.0,11000.0,11000.0,Comedy|Crime|Mystery|Romance,31798,12534.0,178.0,26000000.0,893.0,6.8,826.0
1864,178.0,763.0,16000.0,Action|Mystery|Sci-Fi|Thriller,57674,17847.0,126.0,26000000.0,543.0,6.5,11000.0
1868,100.0,272.0,10000.0,Drama,383784,12285.0,331.0,25000000.0,898.0,8.0,12000.0
1869,366.0,16000.0,16000.0,Drama,561773,17347.0,871.0,33000000.0,601.0,8.2,28000.0
1871,309.0,180.0,14000.0,Action|Thriller,483756,16461.0,974.0,25000000.0,816.0,7.9,29000.0
1872,85.0,97.0,775.0,Drama|Romance,43084,3197.0,99.0,26000000.0,523.0,6.7,19000.0
1874,174.0,14000.0,14000.0,Biography|Drama|History,865020,15233.0,1273.0,22000000.0,795.0,8.9,41000.0
1875,373.0,150.0,15000.0,Drama,318955,23227.0,460.0,25000000.0,3000.0,8.1,75000.0
1876,224.0,386.0,19000.0,Biography|Drama|Thriller,29282,36337.0,105.0,28000000.0,17000.0,6.2,11000.0
1877,94.0,67.0,4000.0,Adventure|Comedy|Family|Fantasy|Horror|Mystery,33180,7800.0,149.0,80000000.0,2000.0,4.9,567.0
1879,273.0,31.0,918.0,Action|Horror|Thriller,89101,4692.0,885.0,30000000.0,782.0,5.8,3000.0
1881,66.0,8.0,770.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,23943,2251.0,118.0,30000000.0,677.0,6.0,425.0
1885,488.0,1000.0,2000.0,Crime|Drama|Thriller,612060,4738.0,1518.0,25000000.0,939.0,8.1,21000.0
1888,152.0,529.0,541.0,Drama|Romance,150308,1323.0,498.0,25000000.0,399.0,7.3,18000.0
1891,245.0,425.0,20000.0,Comedy|Romance,168717,22739.0,178.0,25000000.0,962.0,6.2,24000.0
1892,84.0,170.0,2000.0,Action|Biography|Drama|History|Romance|Western,95241,4453.0,439.0,25000000.0,722.0,7.8,11000.0
1894,154.0,503.0,264.0,Fantasy|Horror|Mystery,80958,673.0,310.0,2800000.0,139.0,7.6,7000.0
1896,170.0,96.0,713.0,Drama|Romance,76882,1852.0,106.0,25000000.0,220.0,6.5,29000.0
1897,181.0,47.0,14000.0,Adventure|Drama|Family|Fantasy,110390,28071.0,522.0,17000000.0,11000.0,7.2,6000.0
1900,408.0,248.0,14000.0,Action|Adventure|Drama|Thriller,203111,16606.0,755.0,25000000.0,798.0,6.8,32000.0
1903,192.0,17000.0,22000.0,Biography|Crime|Drama,728685,24783.0,989.0,25000000.0,854.0,8.7,25000.0
1904,79.0,91.0,1000.0,Action|Adventure|Comedy|Crime|Family|Romance|Thriller,26755,3037.0,104.0,26000000.0,934.0,5.0,542.0
1910,29.0,420.0,695.0,Action|Comedy|Crime|Thriller,22748,2530.0,41.0,25000000.0,635.0,6.1,666.0
1919,151.0,44.0,4000.0,Biography|Drama|Sport,35833,6393.0,96.0,25000000.0,774.0,7.0,10000.0
1920,198.0,176.0,12000.0,Drama|Romance|Sci-Fi,86251,36064.0,260.0,25000000.0,11000.0,6.5,58000.0
1924,109.0,43.0,5000.0,Action|Crime|Drama|Thriller,34942,6867.0,185.0,30000000.0,618.0,5.8,1000.0
1928,94.0,27.0,601.0,Action|Adventure|Horror|Thriller,22243,2730.0,144.0,25000000.0,543.0,4.6,686.0
1930,148.0,59.0,49000.0,Drama|Music,87331,50927.0,364.0,30000000.0,702.0,7.5,18000.0
1936,83.0,82.0,756.0,Action|Comedy|Music,10161,4378.0,50.0,25000000.0,713.0,3.5,657.0
1938,71.0,23.0,460.0,Adventure|Comedy|Crime,19699,1315.0,119.0,21150000.0,442.0,4.8,387.0
1939,62.0,101.0,13000.0,Comedy|Sport,63459,16937.0,185.0,27000000.0,852.0,6.9,3000.0
1941,322.0,53.0,19000.0,Drama,67797,39690.0,285.0,25000000.0,11000.0,7.3,30000.0
1944,216.0,452.0,20000.0,Biography|Comedy|Drama|Sport,32507,21195.0,119.0,23000000.0,732.0,7.5,15000.0
1948,162.0,529.0,17000.0,Drama|Romance|War,104356,19945.0,186.0,25000000.0,861.0,6.3,14000.0
1950,298.0,24.0,3000.0,Fantasy|Horror|Thriller,40776,3744.0,250.0,25000000.0,441.0,5.6,10000.0
1954,58.0,70.0,462.0,Action|Crime|Thriller,12263,1855.0,132.0,13000000.0,444.0,4.6,564.0
1955,73.0,176.0,931.0,Adventure|Comedy|Family|Romance,8398,4431.0,56.0,26000000.0,839.0,5.1,498.0
1956,28.0,21.0,967.0,Drama,5817,3067.0,37.0,25000000.0,767.0,5.6,377.0
1957,19.0,48.0,940.0,Adventure|Family|Fantasy|Musical,4086,2465.0,22.0,25000000.0,595.0,5.3,246.0
1961,86.0,154.0,774.0,Comedy|Drama|Romance,9361,2498.0,162.0,25000000.0,692.0,4.7,378.0
1964,50.0,17.0,900.0,Action|Crime|Mystery|Romance|Thriller,15814,1634.0,68.0,25000000.0,246.0,5.4,503.0
1965,52.0,54.0,985.0,Comedy|Crime,11211,3065.0,92.0,25000000.0,637.0,5.1,215.0
1966,260.0,241.0,27000.0,Biography|Crime|Drama|History|Thriller,87682,27659.0,174.0,30000000.0,154.0,7.0,43000.0
1970,159.0,425.0,3000.0,Drama|Sport,39357,3757.0,113.0,25000000.0,466.0,6.8,14000.0
1974,119.0,308.0,13000.0,Biography|Drama|Sport,43903,16651.0,194.0,25000000.0,947.0,7.1,5000.0
1977,58.0,8.0,172.0,Comedy|Romance,5525,210.0,11.0,17000000.0,20.0,6.3,853.0
1978,317.0,149.0,27000.0,Drama|Sport,332276,29692.0,514.0,25000000.0,798.0,8.2,77000.0
1981,143.0,108.0,23000.0,Drama|War,17757,43560.0,99.0,25000000.0,17000.0,6.5,982.0
1982,72.0,79.0,16000.0,Drama|Music|Mystery|Romance|Thriller,7909,28987.0,157.0,25000000.0,11000.0,4.9,261.0
1984,264.0,30.0,941.0,Horror|Thriller,47169,2348.0,162.0,14000000.0,459.0,5.9,17000.0
1985,20.0,121.0,3000.0,Comedy|Drama|Romance,5668,5023.0,50.0,25000000.0,624.0,6.2,491.0
1986,190.0,37.0,10000.0,Action|Drama|Thriller,27117,11431.0,140.0,25000000.0,826.0,5.8,7000.0
1987,142.0,529.0,442.0,Comedy|Drama,14581,1134.0,74.0,25000000.0,252.0,6.7,348.0
1989,355.0,214.0,10000.0,Adventure|Drama,177401,23566.0,504.0,25000000.0,9000.0,7.3,32000.0
1990,21.0,71.0,433.0,Adventure|Fantasy,3334,611.0,52.0,25000000.0,54.0,4.8,739.0
1991,31.0,32.0,843.0,Action|Comedy|Crime|Drama|Thriller,4875,2165.0,26.0,25000000.0,593.0,4.1,206.0
1992,87.0,6.0,849.0,Comedy|Romance,11375,2413.0,91.0,25000000.0,841.0,4.9,295.0
1993,126.0,79.0,12000.0,Biography|Drama|Sport,44198,12574.0,251.0,25000000.0,506.0,7.9,11000.0
1994,285.0,160.0,852.0,Action|Adventure|Crime|Drama|Thriller,115650,2603.0,1033.0,33000000.0,521.0,5.6,4000.0
1996,23.0,2.0,927.0,Comedy|Crime,3229,4990.0,20.0,15000000.0,912.0,4.1,83.0
1998,143.0,892.0,783.0,Action|Adventure|Fantasy|Horror,30628,2930.0,471.0,25000000.0,595.0,2.9,937.0
1999,376.0,2000.0,14000.0,Comedy|Drama,96480,25143.0,181.0,25000000.0,11000.0,7.2,21000.0
2000,97.0,460.0,14000.0,Crime|Drama|Mystery|Thriller,14982,16090.0,128.0,25000000.0,1000.0,6.5,507.0
2002,28.0,162.0,2000.0,Biography|Drama|Sport,5841,4351.0,57.0,25000000.0,878.0,7.2,942.0
2004,124.0,911.0,5000.0,Crime|Drama|Mystery|Romance,69676,5954.0,131.0,13500000.0,234.0,7.8,31000.0
2008,49.0,138.0,908.0,Comedy|Drama|Romance|Sport,2395,3204.0,17.0,25000000.0,581.0,5.7,636.0
2013,16.0,27.0,279.0,Action|Drama|History|War,5911,705.0,76.0,25000000.0,128.0,7.3,690.0
2015,7.0,535.0,668.0,Action|Thriller,1084,2204.0,11.0,25000000.0,535.0,4.1,437.0
2017,252.0,179.0,17000.0,Adventure|Drama,33107,33747.0,128.0,25000000.0,10000.0,6.1,27000.0
2020,163.0,19.0,1000.0,Action|Crime|Sport|Thriller,33958,3962.0,163.0,105000000.0,897.0,5.3,37000.0
2023,52.0,167.0,966.0,Comedy|Romance,15310,4830.0,38.0,24000000.0,807.0,5.7,3000.0
2028,125.0,41.0,45000.0,Horror|Mystery,55398,49847.0,418.0,24000000.0,1000.0,4.6,891.0
2031,156.0,119.0,11000.0,Comedy|Crime|Drama,30119,12254.0,263.0,24000000.0,592.0,6.3,455.0
2032,271.0,293.0,18000.0,Comedy|War,109620,32474.0,268.0,25000000.0,12000.0,6.2,15000.0
2033,45.0,269.0,1000.0,Action|Comedy|Crime|Thriller,5431,2557.0,50.0,24000000.0,489.0,5.3,204.0
2035,84.0,126.0,2000.0,Comedy|Romance,22844,4681.0,140.0,24000000.0,989.0,5.6,876.0
2036,70.0,25.0,1000.0,Adventure|Comedy|Family|Fantasy|Music|Sci-Fi,14637,3243.0,100.0,24000000.0,670.0,6.2,619.0
2038,51.0,48.0,1000.0,Comedy|Sport,11709,4971.0,101.0,24000000.0,957.0,5.3,650.0
2039,73.0,41.0,512.0,Comedy|Drama|Sport,10100,1523.0,59.0,24000000.0,481.0,5.4,153.0
2041,365.0,192.0,3000.0,Comedy|Horror,72552,5737.0,374.0,24000000.0,859.0,5.5,13000.0
2043,18.0,9.0,23000.0,Comedy|Family,2265,24436.0,37.0,24000000.0,284.0,3.9,839.0
2044,10.0,18.0,742.0,Action|Adventure|Animation|Comedy|Fantasy,2541,1088.0,47.0,28000000.0,83.0,7.2,408.0
2045,16.0,6.0,22000.0,Drama|Romance,2919,23769.0,50.0,24000000.0,670.0,5.1,181.0
2046,196.0,88.0,12000.0,Action|Crime|Drama|Thriller,80574,14699.0,157.0,24000000.0,854.0,6.5,12000.0
2047,212.0,6000.0,23000.0,Adventure|Animation|Family|Fantasy,214091,24263.0,330.0,24000000.0,713.0,8.2,13000.0
2048,445.0,181.0,15000.0,Adventure|Comedy|Horror|Sci-Fi,386217,28011.0,553.0,23600000.0,13000.0,7.7,26000.0
2051,223.0,883.0,11000.0,Action|Adventure|Fantasy|Sci-Fi,837759,12643.0,900.0,18000000.0,504.0,8.8,17000.0
2056,214.0,123.0,14000.0,Horror|Sci-Fi,193962,16196.0,805.0,23000000.0,991.0,7.1,5000.0
2059,216.0,452.0,20000.0,Biography|Comedy|Drama|Sport,32513,21195.0,119.0,23000000.0,732.0,7.5,15000.0
2062,36.0,61.0,20000.0,Comedy|Drama,14786,22040.0,103.0,23000000.0,797.0,6.1,638.0
2064,53.0,12.0,327.0,Comedy|Crime,3914,1509.0,47.0,23000000.0,281.0,5.6,153.0
2067,45.0,4.0,29000.0,Drama,20163,63194.0,71.0,23000000.0,22000.0,6.7,1000.0
2068,47.0,258.0,721.0,Biography|Comedy|Drama|Family|Sport,3174,2453.0,19.0,23000000.0,463.0,5.1,376.0
2076,118.0,300.0,805.0,Drama,17373,1618.0,148.0,23000000.0,539.0,6.2,767.0
2077,55.0,3.0,556.0,Action|Drama|History,6263,1059.0,33.0,23000000.0,155.0,6.9,765.0
2078,314.0,101.0,129.0,Fantasy|Horror,209396,214.0,580.0,25000000.0,25.0,6.8,11000.0
2087,75.0,42.0,436.0,Comedy|Sci-Fi,47383,1203.0,132.0,22000000.0,241.0,4.8,1000.0
2089,180.0,529.0,820.0,Comedy|Drama,52894,1484.0,185.0,22000000.0,201.0,7.3,55000.0
2091,129.0,24.0,967.0,Drama,121937,3152.0,431.0,22000000.0,912.0,7.6,15000.0
2092,61.0,25.0,329.0,Biography|Drama|History,15448,775.0,174.0,22000000.0,134.0,5.6,15000.0
2097,98.0,2.0,591.0,Comedy,41239,1729.0,166.0,22000000.0,489.0,4.6,887.0
2099,159.0,118.0,11000.0,Drama|Horror|Sci-Fi|Thriller,28621,12876.0,91.0,40000000.0,1000.0,6.0,11000.0
2101,97.0,221.0,240.0,Comedy|Crime|Romance,33287,664.0,201.0,22000000.0,226.0,5.9,739.0
2106,95.0,12.0,962.0,Crime|Drama|Mystery|Thriller,25462,4239.0,200.0,30000000.0,844.0,5.8,804.0
2107,423.0,1000.0,19000.0,Comedy|Mystery,60926,38494.0,302.0,22000000.0,17000.0,6.4,23000.0
2109,203.0,39.0,26000.0,Action|Crime|Drama|Thriller,82804,39989.0,154.0,22000000.0,11000.0,6.5,15000.0
2112,75.0,87.0,1000.0,Action|Crime|Sci-Fi|Thriller,35018,3148.0,180.0,23500000.0,826.0,3.9,716.0
2113,18.0,53.0,2000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,2253,4221.0,111.0,22000000.0,595.0,4.1,158.0
2114,22.0,688.0,638.0,Comedy|Drama|Musical|Romance|War,1547,788.0,50.0,25000000.0,50.0,6.2,104.0
2115,41.0,37.0,3000.0,Comedy|Family|Romance,8176,5568.0,77.0,22000000.0,968.0,3.8,272.0
2119,115.0,13.0,203.0,Drama|History|Music|Romance|War,21394,773.0,147.0,22000000.0,172.0,7.8,11000.0
2121,98.0,144.0,939.0,Comedy|Crime|Thriller,16831,2453.0,54.0,22000000.0,875.0,5.8,687.0
2122,149.0,17.0,14000.0,Drama|Mystery|Thriller,48873,14617.0,105.0,22000000.0,257.0,6.3,11000.0
2125,78.0,2.0,809.0,Comedy|History,5166,1651.0,27.0,16000000.0,521.0,7.3,815.0
2126,288.0,108.0,23000.0,Crime|Drama|Thriller,83171,24134.0,231.0,22000000.0,820.0,6.8,17000.0
2128,27.0,88.0,957.0,Adventure|Comedy,12278,4629.0,71.0,21500000.0,821.0,6.5,758.0
2131,275.0,11000.0,385.0,Comedy|Romance,67893,1205.0,163.0,17000000.0,223.0,6.3,18000.0
2135,60.0,8.0,533.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,25086,1254.0,87.0,17000000.0,219.0,4.8,1000.0
2137,539.0,737.0,34000.0,Comedy|Drama|Romance,533607,72115.0,692.0,21000000.0,22000.0,7.8,117000.0
2138,84.0,98.0,2000.0,Biography|Crime|Drama,52533,3994.0,235.0,21000000.0,826.0,7.5,10000.0
2142,85.0,52.0,711.0,Horror|Sci-Fi|Thriller,13065,3162.0,253.0,21000000.0,490.0,4.6,897.0
2146,111.0,52.0,15000.0,Drama|Romance,11983,16692.0,147.0,21000000.0,1000.0,6.7,365.0
2147,466.0,140.0,19000.0,Drama|Mystery|Thriller,149066,46241.0,517.0,20000000.0,14000.0,7.1,24000.0
2148,16.0,18.0,670.0,Comedy|Drama|Romance,2295,1562.0,40.0,21000000.0,419.0,5.8,284.0
2152,234.0,14000.0,11000.0,Action|Adventure,661017,12906.0,771.0,18000000.0,783.0,8.5,16000.0
2157,121.0,163.0,1000.0,Comedy,30058,2505.0,236.0,33000000.0,409.0,5.5,800.0
2158,185.0,438.0,12000.0,Crime|Drama|Horror|Thriller,887467,13184.0,916.0,19000000.0,826.0,8.6,40000.0
2164,75.0,32.0,826.0,Adventure|Comedy|Family|Romance,22679,3558.0,149.0,32000000.0,642.0,4.6,773.0
2165,148.0,265.0,989.0,Comedy,35965,2654.0,144.0,20000000.0,830.0,4.9,11000.0
2171,549.0,729.0,8000.0,Comedy|Drama,205284,9578.0,439.0,20000000.0,727.0,7.3,22000.0
2173,123.0,30.0,742.0,Drama|Family|Music|Romance,62421,2341.0,185.0,20000000.0,360.0,5.8,10000.0
2175,64.0,30.0,962.0,Comedy|Drama|Music|Romance,28649,2390.0,185.0,20000000.0,593.0,5.7,2000.0
2177,111.0,13000.0,40000.0,Fantasy|Romance,357581,42330.0,588.0,20000000.0,967.0,7.9,16000.0
2178,151.0,17.0,11000.0,Drama|Romance,44723,21852.0,130.0,20000000.0,10000.0,7.6,51000.0
2181,81.0,24.0,15000.0,Comedy,4654,18786.0,46.0,20000000.0,1000.0,6.7,18000.0
2182,99.0,64.0,3000.0,Comedy|Romance,50415,6539.0,613.0,20000000.0,869.0,2.7,806.0
2183,80.0,2.0,1000.0,Adventure|Animation|Family|Fantasy,13324,3402.0,79.0,20000000.0,677.0,5.8,302.0
2184,364.0,151.0,1000.0,Biography|Drama|History,61114,3869.0,212.0,20000000.0,1000.0,7.5,22000.0
2186,140.0,19.0,526.0,Drama|Horror|Mystery|Thriller,25960,1383.0,389.0,20000000.0,392.0,4.1,1000.0
2188,89.0,25.0,304.0,Animation|Comedy|Drama|Family|Musical,13319,575.0,53.0,30000000.0,253.0,6.3,347.0
2190,61.0,132.0,1000.0,Adventure|Family,18915,2851.0,87.0,20000000.0,465.0,6.8,33000.0
2194,474.0,310.0,745.0,Biography|Crime|Drama|History,195333,1058.0,409.0,20000000.0,168.0,8.1,80000.0
2196,131.0,70.0,4000.0,Horror|Thriller,38658,5746.0,284.0,20000000.0,884.0,5.0,930.0
2200,90.0,20.0,889.0,Action|Sci-Fi,18481,2110.0,230.0,20000000.0,877.0,5.9,4000.0
2201,333.0,210.0,978.0,Crime|Drama|Thriller,79461,1454.0,463.0,20000000.0,191.0,6.3,10000.0
2203,122.0,82.0,759.0,Comedy,39095,2898.0,187.0,20000000.0,401.0,3.5,16000.0
2205,156.0,189.0,2000.0,Comedy|Drama,54242,4662.0,145.0,19800000.0,1000.0,6.6,14000.0
2208,282.0,34.0,383.0,Horror|Thriller,35131,1945.0,255.0,11000000.0,333.0,4.8,16000.0
2210,153.0,92.0,31000.0,Comedy,50337,34319.0,177.0,20000000.0,881.0,3.5,13000.0
2212,324.0,835.0,11000.0,Biography|Drama|History,136673,13189.0,281.0,20000000.0,896.0,7.6,10000.0
2213,122.0,58.0,141.0,Action|Adventure|Drama|Mystery,12276,389.0,117.0,20000000.0,76.0,6.3,21000.0
2215,161.0,12.0,786.0,Adventure|Comedy,55008,2462.0,93.0,19000000.0,651.0,6.3,21000.0
2219,174.0,350.0,1000.0,Comedy|Drama|Music|Romance,143137,3141.0,602.0,20000000.0,960.0,7.6,10000.0
2221,31.0,154.0,1000.0,Crime|Drama|Thriller,9845,3174.0,77.0,20000000.0,816.0,6.1,613.0
2223,273.0,1000.0,14000.0,Drama|Fantasy|Romance|Sci-Fi,666937,19364.0,1514.0,20000000.0,4000.0,8.3,52000.0
2226,427.0,1000.0,177.0,Action|Comedy|Sci-Fi,185587,278.0,401.0,20000000.0,55.0,7.0,49000.0
2227,93.0,26.0,720.0,Comedy|Crime|Family|Mystery|Romance|Thriller,15877,3327.0,102.0,20000000.0,669.0,5.9,590.0
2230,94.0,15.0,3000.0,Adventure|Comedy|Family|Romance,32951,4257.0,44.0,20000000.0,775.0,5.8,6000.0
2234,120.0,212.0,960.0,Action|Fantasy|Horror|Thriller,39541,3261.0,334.0,20000000.0,917.0,5.3,3000.0
2237,59.0,835.0,1000.0,Comedy|Crime|Drama,34774,3598.0,162.0,20000000.0,967.0,6.8,1000.0
2242,290.0,13000.0,606.0,Horror|Mystery|Thriller,422432,1885.0,1040.0,806947.0,332.0,8.5,18000.0
2246,13.0,15.0,691.0,Comedy,2061,1761.0,34.0,20000000.0,374.0,5.4,501.0
2251,110.0,480.0,970.0,Comedy,26100,4374.0,97.0,20000000.0,931.0,5.9,484.0
